title,type,question,A,B,C,D,answer,image
F5 Chp 9,radio,NegeriSembilan_Q39,A,B,C,D,B,Negeri Sembilan 2024/Picture39.png
F5 Chp 9,radio,PenangSet_Q39,A,B,C,D,D,Penang Set 1 2024/Picture39.png
F5 Chp 9,radio,PenangSet_Q39,A,B,C,D,D,Penang Set 2 2024/Picture39.png
F5 Chp 9,radio,Kedah_Q40,A,B,C,D,D,Kedah 2024/Picture40.png
F5 Chp 9,radio,Kelantan_Q40,A,B,C,D,C,Kelantan 2024/Picture40.png
F5 Chp 9,radio,KelantanYik_Q40,A,B,C,D,C,Kelantan YIK 2024/Picture40.png
F5 Chp 9,radio,Melaka_Q40,A,B,C,D,D,Melaka 2024/Picture40.png
F5 Chp 9,radio,NegeriSembilan_Q40,A,B,C,D,C,Negeri Sembilan 2024/Picture40.png
F5 Chp 9,radio,Pahang_Q40,A,B,C,D,D,Pahang 2024/Picture40.png
F5 Chp 9,radio,PenangSet_Q40,A,B,C,D,B,Penang Set 1 2024/Picture40.png
F5 Chp 9,radio,PenangSet_Q40,A,B,C,D,A,Penang Set 2 2024/Picture40.png
F5 Chp 9,radio,Perak_Q40,A,B,C,D,B,Perak 2024/Picture40.png
F5 Chp 9,radio,Smka_Q40,A,B,C,D,B,SMKA 2024/Picture40.png
