title,type,question,A,B,C,D,answer,image
F5 Chp 9,radio,NegeriSembilan_Q39,A,B,C,D,B,SC-SPM/Negeri Sembilan 2024/Picture39.png
F5 Chp 9,radio,NegeriSembilan_Q39,A,B,C,D,B,SC-SPM/Negeri Sembilan 2024/Picture39.png
F5 Chp 9,radio,PenangSet_Q39,A,B,C,D,D,SC-SPM/Penang Set 1 2024/Picture39.png
F5 Chp 9,radio,PenangSet_Q39,A,B,C,D,D,SC-SPM/Penang Set 1 2024/Picture39.png
F5 Chp 9,radio,PenangSet_Q39,A,B,C,D,D,SC-SPM/Penang Set 2 2024/Picture39.png
F5 Chp 9,radio,PenangSet_Q39,A,B,C,D,D,SC-SPM/Penang Set 2 2024/Picture39.png
F5 Chp 9,radio,Kedah_Q40,A,B,C,D,D,SC-SPM/Kedah 2024/Picture40.png
F5 Chp 9,radio,Kedah_Q40,A,B,C,D,D,SC-SPM/Kedah 2024/Picture40.png
F5 Chp 9,radio,Kelantan_Q40,A,B,C,D,C,SC-SPM/Kelantan 2024/Picture40.png
F5 Chp 9,radio,Kelantan_Q40,A,B,C,D,C,SC-SPM/Kelantan 2024/Picture40.png
F5 Chp 9,radio,KelantanYik_Q40,A,B,C,D,C,SC-SPM/Kelantan YIK 2024/Picture40.png
F5 Chp 9,radio,KelantanYik_Q40,A,B,C,D,C,SC-SPM/Kelantan YIK 2024/Picture40.png
F5 Chp 9,radio,Melaka_Q40,A,B,C,D,D,SC-SPM/Melaka 2024/Picture40.png
F5 Chp 9,radio,Melaka_Q40,A,B,C,D,D,SC-SPM/Melaka 2024/Picture40.png
F5 Chp 9,radio,NegeriSembilan_Q40,A,B,C,D,C,SC-SPM/Negeri Sembilan 2024/Picture40.png
F5 Chp 9,radio,NegeriSembilan_Q40,A,B,C,D,C,SC-SPM/Negeri Sembilan 2024/Picture40.png
F5 Chp 9,radio,Pahang_Q40,A,B,C,D,D,SC-SPM/Pahang 2024/Picture40.png
F5 Chp 9,radio,Pahang_Q40,A,B,C,D,D,SC-SPM/Pahang 2024/Picture40.png
F5 Chp 9,radio,PenangSet_Q40,A,B,C,D,B,SC-SPM/Penang Set 1 2024/Picture40.png
F5 Chp 9,radio,PenangSet_Q40,A,B,C,D,B,SC-SPM/Penang Set 1 2024/Picture40.png
F5 Chp 9,radio,PenangSet_Q40,A,B,C,D,A,SC-SPM/Penang Set 2 2024/Picture40.png
F5 Chp 9,radio,PenangSet_Q40,A,B,C,D,A,SC-SPM/Penang Set 2 2024/Picture40.png
F5 Chp 9,radio,Perak_Q40,A,B,C,D,B,SC-SPM/Perak 2024/Picture40.png
F5 Chp 9,radio,Perak_Q40,A,B,C,D,B,SC-SPM/Perak 2024/Picture40.png
F5 Chp 9,radio,Smka_Q40,A,B,C,D,B,SC-SPM/SMKA 2024/Picture40.png
F5 Chp 9,radio,Smka_Q40,A,B,C,D,B,SC-SPM/SMKA 2024/Picture40.png
