title,type,question,A,B,C,D,answer,image
F5 Chp 4,radio,NegeriSembilan_Q29,A,B,C,D,D,SC-SPM/Negeri Sembilan 2024/Picture29.png
F5 Chp 4,radio,NegeriSembilan_Q29,A,B,C,D,D,SC-SPM/Negeri Sembilan 2024/Picture29.png
F5 Chp 4,radio,Pahang_Q29,A,B,C,D,B,SC-SPM/Pahang 2024/Picture29.png
F5 Chp 4,radio,Pahang_Q29,A,B,C,D,B,SC-SPM/Pahang 2024/Picture29.png
F5 Chp 4,radio,Kelantan_Q30,A,B,C,D,B,SC-SPM/Kelantan 2024/Picture30.png
F5 Chp 4,radio,Kelantan_Q30,A,B,C,D,B,SC-SPM/Kelantan 2024/Picture30.png
F5 Chp 4,radio,KelantanYik_Q30,A,B,C,D,A,SC-SPM/Kelantan YIK 2024/Picture30.png
F5 Chp 4,radio,KelantanYik_Q30,A,B,C,D,A,SC-SPM/Kelantan YIK 2024/Picture30.png
F5 Chp 4,radio,NegeriSembilan_Q30,A,B,C,D,C,SC-SPM/Negeri Sembilan 2024/Picture30.png
F5 Chp 4,radio,NegeriSembilan_Q30,A,B,C,D,C,SC-SPM/Negeri Sembilan 2024/Picture30.png
F5 Chp 4,radio,Pahang_Q30,A,B,C,D,A,SC-SPM/Pahang 2024/Picture30.png
F5 Chp 4,radio,Pahang_Q30,A,B,C,D,A,SC-SPM/Pahang 2024/Picture30.png
F5 Chp 4,radio,Kedah_Q31,A,B,C,D,C,SC-SPM/Kedah 2024/Picture31.png
F5 Chp 4,radio,Kedah_Q31,A,B,C,D,C,SC-SPM/Kedah 2024/Picture31.png
F5 Chp 4,radio,Kelantan_Q31,A,B,C,D,B,SC-SPM/Kelantan 2024/Picture31.png
F5 Chp 4,radio,Kelantan_Q31,A,B,C,D,B,SC-SPM/Kelantan 2024/Picture31.png
F5 Chp 4,radio,KelantanYik_Q31,A,B,C,D,C,SC-SPM/Kelantan YIK 2024/Picture31.png
F5 Chp 4,radio,KelantanYik_Q31,A,B,C,D,C,SC-SPM/Kelantan YIK 2024/Picture31.png
F5 Chp 4,radio,Melaka_Q31,A,B,C,D,D,SC-SPM/Melaka 2024/Picture31.png
F5 Chp 4,radio,Melaka_Q31,A,B,C,D,D,SC-SPM/Melaka 2024/Picture31.png
F5 Chp 4,radio,NegeriSembilan_Q31,A,B,C,D,A,SC-SPM/Negeri Sembilan 2024/Picture31.png
F5 Chp 4,radio,NegeriSembilan_Q31,A,B,C,D,A,SC-SPM/Negeri Sembilan 2024/Picture31.png
F5 Chp 4,radio,PenangSet_Q31,A,B,C,D,B,SC-SPM/Penang Set 1 2024/Picture31.png
F5 Chp 4,radio,PenangSet_Q31,A,B,C,D,B,SC-SPM/Penang Set 1 2024/Picture31.png
F5 Chp 4,radio,PenangSet_Q31,A,B,C,D,C,SC-SPM/Penang Set 2 2024/Picture31.png
F5 Chp 4,radio,PenangSet_Q31,A,B,C,D,C,SC-SPM/Penang Set 2 2024/Picture31.png
F5 Chp 4,radio,Perak_Q31,A,B,C,D,D,SC-SPM/Perak 2024/Picture31.png
F5 Chp 4,radio,Perak_Q31,A,B,C,D,D,SC-SPM/Perak 2024/Picture31.png
F5 Chp 4,radio,Kedah_Q32,A,B,C,D,C,SC-SPM/Kedah 2024/Picture32.png
F5 Chp 4,radio,Kedah_Q32,A,B,C,D,C,SC-SPM/Kedah 2024/Picture32.png
F5 Chp 4,radio,Melaka_Q32,A,B,C,D,A,SC-SPM/Melaka 2024/Picture32.png
F5 Chp 4,radio,Melaka_Q32,A,B,C,D,A,SC-SPM/Melaka 2024/Picture32.png
F5 Chp 4,radio,PenangSet_Q32,A,B,C,D,D,SC-SPM/Penang Set 1 2024/Picture32.png
F5 Chp 4,radio,PenangSet_Q32,A,B,C,D,D,SC-SPM/Penang Set 1 2024/Picture32.png
F5 Chp 4,radio,PenangSet_Q32,A,B,C,D,A,SC-SPM/Penang Set 2 2024/Picture32.png
F5 Chp 4,radio,PenangSet_Q32,A,B,C,D,A,SC-SPM/Penang Set 2 2024/Picture32.png
F5 Chp 4,radio,Perak_Q32,A,B,C,D,D,SC-SPM/Perak 2024/Picture32.png
F5 Chp 4,radio,Perak_Q32,A,B,C,D,D,SC-SPM/Perak 2024/Picture32.png
F5 Chp 4,radio,Smka_Q32,A,B,C,D,B,SC-SPM/SMKA 2024/Picture32.png
F5 Chp 4,radio,Smka_Q32,A,B,C,D,B,SC-SPM/SMKA 2024/Picture32.png
F5 Chp 4,radio,Smka_Q33,A,B,C,D,D,SC-SPM/SMKA 2024/Picture33.png
F5 Chp 4,radio,Smka_Q33,A,B,C,D,D,SC-SPM/SMKA 2024/Picture33.png
