title,type,question,A,B,C,D,answer,image
F4 Chp 6,radio,Melaka_Q07,A,B,C,D,B,SC-SPM/Melaka 2024/Picture7.png
F4 Chp 6,radio,Melaka_Q07,A,B,C,D,B,SC-SPM/Melaka 2024/Picture7.png
F4 Chp 6,radio,Melaka_Q08,A,B,C,D,B,SC-SPM/Melaka 2024/Picture8.png
F4 Chp 6,radio,Melaka_Q08,A,B,C,D,B,SC-SPM/Melaka 2024/Picture8.png
F4 Chp 6,radio,NegeriSembilan_Q09,A,B,C,D,A,SC-SPM/Negeri Sembilan 2024/Picture9.png
F4 Chp 6,radio,NegeriSembilan_Q09,A,B,C,D,A,SC-SPM/Negeri Sembilan 2024/Picture9.png
F4 Chp 6,radio,NegeriSembilan_Q10,A,B,C,D,C,SC-SPM/Negeri Sembilan 2024/Picture10.png
F4 Chp 6,radio,NegeriSembilan_Q10,A,B,C,D,C,SC-SPM/Negeri Sembilan 2024/Picture10.png
F4 Chp 6,radio,Kedah_Q11,A,B,C,D,C,SC-SPM/Kedah 2024/Picture11.png
F4 Chp 6,radio,Kedah_Q11,A,B,C,D,C,SC-SPM/Kedah 2024/Picture11.png
F4 Chp 6,radio,KelantanYik_Q11,A,B,C,D,D,SC-SPM/Kelantan YIK 2024/Picture11.png
F4 Chp 6,radio,KelantanYik_Q11,A,B,C,D,D,SC-SPM/Kelantan YIK 2024/Picture11.png
F4 Chp 6,radio,Pahang_Q11,A,B,C,D,C,SC-SPM/Pahang 2024/Picture11.png
F4 Chp 6,radio,Pahang_Q11,A,B,C,D,C,SC-SPM/Pahang 2024/Picture11.png
F4 Chp 6,radio,Perak_Q11,A,B,C,D,B,SC-SPM/Perak 2024/Picture11.png
F4 Chp 6,radio,Perak_Q11,A,B,C,D,B,SC-SPM/Perak 2024/Picture11.png
F4 Chp 6,radio,KelantanYik_Q12,A,B,C,D,D,SC-SPM/Kelantan YIK 2024/Picture12.png
F4 Chp 6,radio,KelantanYik_Q12,A,B,C,D,D,SC-SPM/Kelantan YIK 2024/Picture12.png
F4 Chp 6,radio,PenangSet_Q12,A,B,C,D,C,SC-SPM/Penang Set 1 2024/Picture12.png
F4 Chp 6,radio,PenangSet_Q12,A,B,C,D,C,SC-SPM/Penang Set 1 2024/Picture12.png
F4 Chp 6,radio,PenangSet_Q12,A,B,C,D,D,SC-SPM/Penang Set 2 2024/Picture12.png
F4 Chp 6,radio,PenangSet_Q12,A,B,C,D,D,SC-SPM/Penang Set 2 2024/Picture12.png
F4 Chp 6,radio,SelangorSet_Q12,A,B,C,D,D,SC-SPM/Selangor Set 1 2024/Picture12.png
F4 Chp 6,radio,SelangorSet_Q12,A,B,C,D,D,SC-SPM/Selangor Set 1 2024/Picture12.png
F4 Chp 6,radio,SelangorSet_Q12,A,B,C,D,D,SC-SPM/Selangor Set 2 2024/Picture12.png
F4 Chp 6,radio,SelangorSet_Q12,A,B,C,D,D,SC-SPM/Selangor Set 2 2024/Picture12.png
F4 Chp 6,radio,Smka_Q12,A,B,C,D,B,SC-SPM/SMKA 2024/Picture12.png
F4 Chp 6,radio,Smka_Q12,A,B,C,D,B,SC-SPM/SMKA 2024/Picture12.png
F4 Chp 6,radio,Kelantan_Q13,A,B,C,D,C,SC-SPM/Kelantan 2024/Picture13.png
F4 Chp 6,radio,Kelantan_Q13,A,B,C,D,C,SC-SPM/Kelantan 2024/Picture13.png
F4 Chp 6,radio,KelantanYik_Q13,A,B,C,D,B,SC-SPM/Kelantan YIK 2024/Picture13.png
F4 Chp 6,radio,KelantanYik_Q13,A,B,C,D,B,SC-SPM/Kelantan YIK 2024/Picture13.png
F4 Chp 6,radio,SelangorSet_Q13,A,B,C,D,D,SC-SPM/Selangor Set 1 2024/Picture13.png
F4 Chp 6,radio,SelangorSet_Q13,A,B,C,D,D,SC-SPM/Selangor Set 1 2024/Picture13.png
F4 Chp 6,radio,SelangorSet_Q13,A,B,C,D,B,SC-SPM/Selangor Set 2 2024/Picture13.png
F4 Chp 6,radio,SelangorSet_Q13,A,B,C,D,B,SC-SPM/Selangor Set 2 2024/Picture13.png
F4 Chp 6,radio,Smka_Q13,A,B,C,D,A,SC-SPM/SMKA 2024/Picture13.png
F4 Chp 6,radio,Smka_Q13,A,B,C,D,A,SC-SPM/SMKA 2024/Picture13.png
F4 Chp 6,radio,SelangorSet_Q34,A,B,C,D,B,SC-SPM/Selangor Set 1 2024/Picture34.png
F4 Chp 6,radio,SelangorSet_Q34,A,B,C,D,B,SC-SPM/Selangor Set 1 2024/Picture34.png
F4 Chp 6,radio,SelangorSet_Q34,A,B,C,D,B,SC-SPM/Selangor Set 2 2024/Picture34.png
F4 Chp 6,radio,SelangorSet_Q34,A,B,C,D,B,SC-SPM/Selangor Set 2 2024/Picture34.png
F4 Chp 6,radio,SelangorSet_Q35,A,B,C,D,D,SC-SPM/Selangor Set 1 2024/Picture35.png
F4 Chp 6,radio,SelangorSet_Q35,A,B,C,D,D,SC-SPM/Selangor Set 1 2024/Picture35.png
F4 Chp 6,radio,SelangorSet_Q35,A,B,C,D,A,SC-SPM/Selangor Set 2 2024/Picture35.png
F4 Chp 6,radio,SelangorSet_Q35,A,B,C,D,A,SC-SPM/Selangor Set 2 2024/Picture35.png
