title,type,question,A,B,C,D,answer,image
F5 Chp 1,radio,Melaka_Q21,A,B,C,D,C,Melaka 2024/Picture21.png
F5 Chp 1,radio,Pahang_Q21,A,B,C,D,A,Pahang 2024/Picture21.png
F5 Chp 1,radio,SelangorSet_Q21,A,B,C,D,C,Selangor Set 1 2024/Picture21.png
F5 Chp 1,radio,SelangorSet_Q21,A,B,C,D,A,Selangor Set 2 2024/Picture21.png
F5 Chp 1,radio,Melaka_Q22,A,B,C,D,B,Melaka 2024/Picture22.png
F5 Chp 1,radio,Pahang_Q22,A,B,C,D,B,Pahang 2024/Picture22.png
F5 Chp 1,radio,SelangorSet_Q22,A,B,C,D,B,Selangor Set 1 2024/Picture22.png
F5 Chp 1,radio,SelangorSet_Q22,A,B,C,D,A,Selangor Set 2 2024/Picture22.png
F5 Chp 1,radio,Melaka_Q23,A,B,C,D,A,Melaka 2024/Picture23.png
F5 Chp 1,radio,NegeriSembilan_Q23,A,B,C,D,B,Negeri Sembilan 2024/Picture23.png
F5 Chp 1,radio,PenangSet_Q23,A,B,C,D,C,Penang Set 1 2024/Picture23.png
F5 Chp 1,radio,PenangSet_Q23,A,B,C,D,C,Penang Set 2 2024/Picture23.png
F5 Chp 1,radio,Kedah_Q24,A,B,C,D,B,Kedah 2024/Picture24.png
F5 Chp 1,radio,Kelantan_Q24,A,B,C,D,A,Kelantan 2024/Picture24.png
F5 Chp 1,radio,KelantanYik_Q24,A,B,C,D,D,Kelantan YIK 2024/Picture24.png
F5 Chp 1,radio,NegeriSembilan_Q24,A,B,C,D,B,Negeri Sembilan 2024/Picture24.png
F5 Chp 1,radio,PenangSet_Q24,A,B,C,D,D,Penang Set 1 2024/Picture24.png
F5 Chp 1,radio,PenangSet_Q24,A,B,C,D,D,Penang Set 2 2024/Picture24.png
F5 Chp 1,radio,Perak_Q24,A,B,C,D,A,Perak 2024/Picture24.png
F5 Chp 1,radio,Kedah_Q25,A,B,C,D,C,Kedah 2024/Picture25.png
F5 Chp 1,radio,Kelantan_Q25,A,B,C,D,D,Kelantan 2024/Picture25.png
F5 Chp 1,radio,KelantanYik_Q25,A,B,C,D,D,Kelantan YIK 2024/Picture25.png
F5 Chp 1,radio,Perak_Q25,A,B,C,D,C,Perak 2024/Picture25.png
F5 Chp 1,radio,Smka_Q26,A,B,C,D,C,SMKA 2024/Picture26.png
