title,type,question,A,B,C,D,answer,image
F4 Chp 5,radio,Melaka_Q05,A,B,C,D,D,ByChapter_2024/Melaka 2024/Picture5.png
F4 Chp 5,radio,Melaka_Q06,A,B,C,D,C,ByChapter_2024/Melaka 2024/Picture6.png
F4 Chp 5,radio,NegeriSembilan_Q06,A,B,C,D,C,ByChapter_2024/Negeri Sembilan 2024/Picture6.png
F4 Chp 5,radio,Kedah_Q07,A,B,C,D,D,ByChapter_2024/Kedah 2024/Picture7.png
F4 Chp 5,radio,NegeriSembilan_Q07,A,B,C,D,B,ByChapter_2024/Negeri Sembilan 2024/Picture7.png
F4 Chp 5,radio,Kedah_Q08,A,B,C,D,C,ByChapter_2024/Kedah 2024/Picture8.png
F4 Chp 5,radio,NegeriSembilan_Q08,A,B,C,D,D,ByChapter_2024/Negeri Sembilan 2024/Picture8.png
F4 Chp 5,radio,Pahang_Q08,A,B,C,D,A,ByChapter_2024/Pahang 2024/Picture8.png
F4 Chp 5,radio,Perak_Q08,A,B,C,D,D,ByChapter_2024/Perak 2024/Picture8.png
F4 Chp 5,radio,Smka_Q08,A,B,C,D,C,ByChapter_2024/SMKA 2024/Picture8.png
F4 Chp 5,radio,Kedah_Q09,A,B,C,D,D,ByChapter_2024/Kedah 2024/Picture9.png
F4 Chp 5,radio,KelantanYik_Q09,A,B,C,D,A,ByChapter_2024/Kelantan YIK 2024/Picture9.png
F4 Chp 5,radio,Pahang_Q09,A,B,C,D,B,ByChapter_2024/Pahang 2024/Picture9.png
F4 Chp 5,radio,PenangSet_Q09,A,B,C,D,A,ByChapter_2024/Penang Set 1 2024/Picture9.png
F4 Chp 5,radio,PenangSet_Q09,A,B,C,D,B,ByChapter_2024/Penang Set 2 2024/Picture9.png
F4 Chp 5,radio,Perak_Q09,A,B,C,D,C,ByChapter_2024/Perak 2024/Picture9.png
F4 Chp 5,radio,SelangorSet_Q09,A,B,C,D,A,ByChapter_2024/Selangor Set 1 2024/Picture9.png
F4 Chp 5,radio,SelangorSet_Q09,A,B,C,D,B,ByChapter_2024/Selangor Set 2 2024/Picture9.png
F4 Chp 5,radio,Smka_Q09,A,B,C,D,D,ByChapter_2024/SMKA 2024/Picture9.png
F4 Chp 5,radio,Kedah_Q10,A,B,C,D,D,ByChapter_2024/Kedah 2024/Picture10.png
F4 Chp 5,radio,KelantanYik_Q10,A,B,C,D,B,ByChapter_2024/Kelantan YIK 2024/Picture10.png
F4 Chp 5,radio,Pahang_Q10,A,B,C,D,D,ByChapter_2024/Pahang 2024/Picture10.png
F4 Chp 5,radio,PenangSet_Q10,A,B,C,D,D,ByChapter_2024/Penang Set 1 2024/Picture10.png
F4 Chp 5,radio,PenangSet_Q10,A,B,C,D,C,ByChapter_2024/Penang Set 2 2024/Picture10.png
F4 Chp 5,radio,Perak_Q10,A,B,C,D,A,ByChapter_2024/Perak 2024/Picture10.png
F4 Chp 5,radio,SelangorSet_Q10,A,B,C,D,C,ByChapter_2024/Selangor Set 1 2024/Picture10.png
F4 Chp 5,radio,SelangorSet_Q10,A,B,C,D,A,ByChapter_2024/Selangor Set 2 2024/Picture10.png
F4 Chp 5,radio,Smka_Q10,A,B,C,D,A,ByChapter_2024/SMKA 2024/Picture10.png
F4 Chp 5,radio,Kelantan_Q11,A,B,C,D,B,ByChapter_2024/Kelantan 2024/Picture11.png
F4 Chp 5,radio,PenangSet_Q11,A,B,C,D,B,ByChapter_2024/Penang Set 1 2024/Picture11.png
F4 Chp 5,radio,PenangSet_Q11,A,B,C,D,C,ByChapter_2024/Penang Set 2 2024/Picture11.png
F4 Chp 5,radio,SelangorSet_Q11,A,B,C,D,C,ByChapter_2024/Selangor Set 1 2024/Picture11.png
F4 Chp 5,radio,SelangorSet_Q11,A,B,C,D,D,ByChapter_2024/Selangor Set 2 2024/Picture11.png
F4 Chp 5,radio,Smka_Q11,A,B,C,D,D,ByChapter_2024/SMKA 2024/Picture11.png
F4 Chp 5,radio,Kelantan_Q12,A,B,C,D,D,ByChapter_2024/Kelantan 2024/Picture12.png
