title,type,question,A,B,C,D,answer,image
F5 Chp 4 2025,radio,Kedah_Q31,A,B,C,D,A,F5 Chp 4\Kedah_Q31.png
,radio,Kedah_Q32,A,B,C,D,B,F5 Chp 4\Kedah_Q32.png
,radio,Kelantan_Q29,A,B,C,D,A,F5 Chp 4\Kelantan_Q29.png
,radio,Kelantan_Q30,A,B,C,D,B,F5 Chp 4\Kelantan_Q30.png
,radio,Melaka_Q24,A,B,C,D,D,F5 Chp 4\Melaka_Q24.png
,radio,Melaka_Q30,A,B,C,D,A,F5 Chp 4\Melaka_Q30.png
,radio,Muar_Q28,A,B,C,D,B,F5 Chp 4\Muar_Q28.png
,radio,Muar_Q29,A,B,C,D,A,F5 Chp 4\Muar_Q29.png
,radio,Pahang_Q28,A,B,C,D,D,F5 Chp 4\Pahang_Q28.png
,radio,Pahang_Q29,A,B,C,D,A,F5 Chp 4\Pahang_Q29.png
,radio,PasirGudang_Q28,A,B,C,D,B,F5 Chp 4\PasirGudang_Q28.png
,radio,PasirGudang_Q29,A,B,C,D,A,F5 Chp 4\PasirGudang_Q29.png
,radio,Perak_Q30,A,B,C,D,C,F5 Chp 4\Perak_Q30.png
,radio,Perak_Q31,A,B,C,D,D,F5 Chp 4\Perak_Q31.png
,radio,Perlis_Q32,A,B,C,D,B,F5 Chp 4\Perlis_Q32.png
,radio,Selangor_Q29,A,B,C,D,D,F5 Chp 4\Selangor_Q29.png
,radio,Selangor_Q30,A,B,C,D,B,F5 Chp 4\Selangor_Q30.png
