title,type,question,A,B,C,D,answer,image
F5 Chp 9,radio,NegeriSembilan2024_Q39,A,B,C,D,B,Negeri Sembilan 2024/Picture39.png
F5 Chp 9,radio,PenangSet12024_Q39,A,B,C,D,D,Penang Set 1 2024/Picture39.png
F5 Chp 9,radio,PenangSet22024_Q39,A,B,C,D,D,Penang Set 2 2024/Picture39.png
F5 Chp 9,radio,SelangorSet12024_Q39,A,B,C,D,B,Selangor Set 1 2024/Picture39.png
F5 Chp 9,radio,SelangorSet22024_Q39,A,B,C,D,D,Selangor Set 2 2024/Picture39.png
F5 Chp 9,radio,Kedah2024_Q40,A,B,C,D,D,Kedah 2024/Picture40.png
F5 Chp 9,radio,Kelantan2024_Q40,A,B,C,D,C,Kelantan 2024/Picture40.png
F5 Chp 9,radio,KelantanYik2024_Q40,A,B,C,D,C,Kelantan YIK 2024/Picture40.png
F5 Chp 9,radio,Melaka2024_Q40,A,B,C,D,D,Melaka 2024/Picture40.png
F5 Chp 9,radio,NegeriSembilan2024_Q40,A,B,C,D,C,Negeri Sembilan 2024/Picture40.png
F5 Chp 9,radio,Pahang2024_Q40,A,B,C,D,D,Pahang 2024/Picture40.png
F5 Chp 9,radio,PenangSet12024_Q40,A,B,C,D,B,Penang Set 1 2024/Picture40.png
F5 Chp 9,radio,PenangSet22024_Q40,A,B,C,D,A,Penang Set 2 2024/Picture40.png
F5 Chp 9,radio,Perak2024_Q40,A,B,C,D,B,Perak 2024/Picture40.png
F5 Chp 9,radio,SelangorSet12024_Q40,A,B,C,D,C,Selangor Set 1 2024/Picture40.png
F5 Chp 9,radio,SelangorSet22024_Q40,A,B,C,D,C,Selangor Set 2 2024/Picture40.png
F5 Chp 9,radio,Smka2024_Q40,A,B,C,D,B,SMKA 2024/Picture40.png
