title,type,question,A,B,C,D,answer,image
F4 Chp 12,radio,Melaka2024_Q19,A,B,C,D,A,Melaka 2024/Picture19.png
F4 Chp 12,radio,Pahang2024_Q19,A,B,C,D,B,Pahang 2024/Picture19.png
F4 Chp 12,radio,Melaka2024_Q20,A,B,C,D,B,Melaka 2024/Picture20.png
F4 Chp 12,radio,Pahang2024_Q20,A,B,C,D,D,Pahang 2024/Picture20.png
F4 Chp 12,radio,SelangorSet12024_Q20,A,B,C,D,D,Selangor Set 1 2024/Picture20.png
F4 Chp 12,radio,SelangorSet22024_Q20,A,B,C,D,D,Selangor Set 2 2024/Picture20.png
F4 Chp 12,radio,NegeriSembilan2024_Q21,A,B,C,D,D,Negeri Sembilan 2024/Picture21.png
F4 Chp 12,radio,PenangSet12024_Q21,A,B,C,D,B,Penang Set 1 2024/Picture21.png
F4 Chp 12,radio,PenangSet22024_Q21,A,B,C,D,B,Penang Set 2 2024/Picture21.png
F4 Chp 12,radio,Kedah2024_Q22,A,B,C,D,B,Kedah 2024/Picture22.png
F4 Chp 12,radio,Kelantan2024_Q22,A,B,C,D,D,Kelantan 2024/Picture22.png
F4 Chp 12,radio,NegeriSembilan2024_Q22,A,B,C,D,D,Negeri Sembilan 2024/Picture22.png
F4 Chp 12,radio,PenangSet12024_Q22,A,B,C,D,A,Penang Set 1 2024/Picture22.png
F4 Chp 12,radio,PenangSet22024_Q22,A,B,C,D,A,Penang Set 2 2024/Picture22.png
F4 Chp 12,radio,Kedah2024_Q23,A,B,C,D,D,Kedah 2024/Picture23.png
F4 Chp 12,radio,Kelantan2024_Q23,A,B,C,D,A,Kelantan 2024/Picture23.png
F4 Chp 12,radio,KelantanYik2024_Q23,A,B,C,D,A,Kelantan YIK 2024/Picture23.png
F4 Chp 12,radio,Perak2024_Q23,A,B,C,D,D,Perak 2024/Picture23.png
F4 Chp 12,radio,Smka2024_Q24,A,B,C,D,B,SMKA 2024/Picture24.png
F4 Chp 12,radio,Smka2024_Q25,A,B,C,D,A,SMKA 2024/Picture25.png
