title,type,question,A,B,C,D,answer,image
F4 Chp 9,radio,Melaka2024_Q14,A,B,C,D,D,Melaka 2024/Picture14.png
F4 Chp 9,radio,Pahang2024_Q14,A,B,C,D,C,Pahang 2024/Picture14.png
F4 Chp 9,radio,Kedah2024_Q15,A,B,C,D,B,Kedah 2024/Picture15.png
F4 Chp 9,radio,NegeriSembilan2024_Q15,A,B,C,D,B,Negeri Sembilan 2024/Picture15.png
F4 Chp 9,radio,Kedah2024_Q16,A,B,C,D,A,Kedah 2024/Picture16.png
F4 Chp 9,radio,NegeriSembilan2024_Q16,A,B,C,D,A,Negeri Sembilan 2024/Picture16.png
F4 Chp 9,radio,Perak2024_Q16,A,B,C,D,A,Perak 2024/Picture16.png
F4 Chp 9,radio,SelangorSet12024_Q16,A,B,C,D,D,Selangor Set 1 2024/Picture16.png
F4 Chp 9,radio,SelangorSet22024_Q16,A,B,C,D,D,Selangor Set 2 2024/Picture16.png
F4 Chp 9,radio,NegeriSembilan2024_Q17,A,B,C,D,A,Negeri Sembilan 2024/Picture17.png
F4 Chp 9,radio,NegeriSembilan2024_Q17,A,B,C,D,A,Negeri Sembilan 2024/Picture17.png
F4 Chp 9,radio,Perak2024_Q17,A,B,C,D,D,Perak 2024/Picture17.png
F4 Chp 9,radio,Kelantan2024_Q18,A,B,C,D,B,Kelantan 2024/Picture18.png
F4 Chp 9,radio,KelantanYik2024_Q18,A,B,C,D,B,Kelantan YIK 2024/Picture18.png
F4 Chp 9,radio,Perak2024_Q18,A,B,C,D,A,Perak 2024/Picture18.png
F4 Chp 9,radio,Smka2024_Q18,A,B,C,D,D,SMKA 2024/Picture18.png
F4 Chp 9,radio,Smka2024_Q19,A,B,C,D,A,SMKA 2024/Picture19.png
