title,type,question,A,B,C,D,answer,image
F5 Chp 7,radio,PenangSet12024_Q35,A,B,C,D,A,Penang Set 1 2024/Picture35.png
F5 Chp 7,radio,PenangSet22024_Q35,A,B,C,D,D,Penang Set 2 2024/Picture35.png
F5 Chp 7,radio,Kelantan2024_Q36,A,B,C,D,A,Kelantan 2024/Picture36.png
F5 Chp 7,radio,KelantanYik2024_Q36,A,B,C,D,D,Kelantan YIK 2024/Picture36.png
F5 Chp 7,radio,PenangSet12024_Q36,A,B,C,D,A,Penang Set 1 2024/Picture36.png
F5 Chp 7,radio,PenangSet22024_Q36,A,B,C,D,D,Penang Set 2 2024/Picture36.png
F5 Chp 7,radio,SelangorSet12024_Q36,A,B,C,D,B,Selangor Set 1 2024/Picture36.png
F5 Chp 7,radio,SelangorSet22024_Q36,A,B,C,D,A,Selangor Set 2 2024/Picture36.png
F5 Chp 7,radio,Kedah2024_Q37,A,B,C,D,C,Kedah 2024/Picture37.png
F5 Chp 7,radio,Kelantan2024_Q37,A,B,C,D,B,Kelantan 2024/Picture37.png
F5 Chp 7,radio,KelantanYik2024_Q37,A,B,C,D,D,Kelantan YIK 2024/Picture37.png
F5 Chp 7,radio,Melaka2024_Q37,A,B,C,D,B,Melaka 2024/Picture37.png
F5 Chp 7,radio,NegeriSembilan2024_Q37,A,B,C,D,B,Negeri Sembilan 2024/Picture37.png
F5 Chp 7,radio,Pahang2024_Q37,A,B,C,D,D,Pahang 2024/Picture37.png
F5 Chp 7,radio,SelangorSet12024_Q37,A,B,C,D,A,Selangor Set 1 2024/Picture37.png
F5 Chp 7,radio,SelangorSet22024_Q37,A,B,C,D,B,Selangor Set 2 2024/Picture37.png
F5 Chp 7,radio,Melaka2024_Q38,A,B,C,D,D,Melaka 2024/Picture38.png
F5 Chp 7,radio,Pahang2024_Q38,A,B,C,D,D,Pahang 2024/Picture38.png
F5 Chp 7,radio,Perak2024_Q38,A,B,C,D,C,Perak 2024/Picture38.png
F5 Chp 7,radio,Smka2024_Q38,A,B,C,D,A,SMKA 2024/Picture38.png
