title,type,question,A,B,C,D,answer,image
F5 Chp 6,radio,Kedah2026_Q32,A,B,C,D,C,Kedah 2026/Picture32.png
F5 Chp 6,radio,Kedah2026_Q33,A,B,C,D,D,Kedah 2026/Picture33.png
F5 Chp 6,radio,Kelantan2026_Q33,A,B,C,D,C,Kelantan 2026/Picture33.png
F5 Chp 6,radio,Penang2026_Q33,A,B,C,D,A,Penang 2026/Picture33.png
F5 Chp 6,radio,Sarawak2026_Q33,A,B,C,D,B,Sarawak 2026/Picture33.png
F5 Chp 6,radio,Kelantan2026_Q34,A,B,C,D,C,Kelantan 2026/Picture34.png
F5 Chp 6,radio,Melaka2026_Q34,A,B,C,D,B,Melaka 2026/Picture34.png
F5 Chp 6,radio,Pahang2026_Q34,A,B,C,D,C,Pahang 2026/Picture34.png
F5 Chp 6,radio,Penang2026_Q34,A,B,C,D,D,Penang 2026/Picture34.png
F5 Chp 6,radio,Sarawak2026_Q34,A,B,C,D,C,Sarawak 2026/Picture34.png
F5 Chp 6,radio,Terengganu2026_Q34,A,B,C,D,B,Terengganu 2026/Picture34.png
F5 Chp 6,radio,Melaka2026_Q35,A,B,C,D,A,Melaka 2026/Picture35.png
F5 Chp 6,radio,N92026_Q35,A,B,C,D,C,N9 2026/Picture35.png
F5 Chp 6,radio,Pahang2026_Q35,A,B,C,D,B,Pahang 2026/Picture35.png
F5 Chp 6,radio,Selangor2026_Q35,A,B,C,D,C,Selangor 2026/Picture35.png
F5 Chp 6,radio,Terengganu2026_Q35,A,B,C,D,D,Terengganu 2026/Picture35.png
F5 Chp 6,radio,Perak2026_Q36,A,B,C,D,A,Perak 2026/Picture36.png
F5 Chp 6,radio,Kl2026_Q37,A,B,C,D,D,KL 2026/Picture37.png
F5 Chp 6,radio,Perak2026_Q37,A,B,C,D,D,Perak 2026/Picture37.png
F5 Chp 6,radio,Putrajaya2026_Q37,A,B,C,D,A,Putrajaya 2026/Picture37.png
F5 Chp 6,radio,Sbp2026_Q37,A,B,C,D,D,SBP 2026/Picture37.png
