title,type,question,A,B,C,D,answer,image
F4 Chp 6,radio,Kedah2026_Q08,A,B,C,D,B,Kedah 2026/Picture8.png
F4 Chp 6,radio,Kedah2026_Q09,A,B,C,D,D,Kedah 2026/Picture9.png
F4 Chp 6,radio,Kelantan2026_Q09,A,B,C,D,C,Kelantan 2026/Picture9.png
F4 Chp 6,radio,Melaka2026_Q09,A,B,C,D,B,Melaka 2026/Picture9.png
F4 Chp 6,radio,Kelantan2026_Q10,A,B,C,D,D,Kelantan 2026/Picture10.png
F4 Chp 6,radio,Kl2026_Q10,A,B,C,D,D,KL 2026/Picture10.png
F4 Chp 6,radio,Melaka2026_Q10,A,B,C,D,D,Melaka 2026/Picture10.png
F4 Chp 6,radio,Pahang2026_Q10,A,B,C,D,B,Pahang 2026/Picture10.png
F4 Chp 6,radio,Penang2026_Q10,A,B,C,D,C,Penang 2026/Picture10.png
F4 Chp 6,radio,Terengganu2026_Q10,A,B,C,D,B,Terengganu 2026/Picture10.png
F4 Chp 6,radio,Kl2026_Q11,A,B,C,D,D,KL 2026/Picture11.png
F4 Chp 6,radio,N92026_Q11,A,B,C,D,D,N9 2026/Picture11.png
F4 Chp 6,radio,Perak2026_Q11,A,B,C,D,A,Perak 2026/Picture11.png
F4 Chp 6,radio,Sarawak2026_Q11,A,B,C,D,C,Sarawak 2026/Picture11.png
F4 Chp 6,radio,Sbp2026_Q11,A,B,C,D,D,SBP 2026/Picture11.png
F4 Chp 6,radio,N92026_Q12,A,B,C,D,A,N9 2026/Picture12.png
F4 Chp 6,radio,Putrajaya2026_Q12,A,B,C,D,B,Putrajaya 2026/Picture12.png
F4 Chp 6,radio,Sarawak2026_Q12,A,B,C,D,C,Sarawak 2026/Picture12.png
F4 Chp 6,radio,Sbp2026_Q12,A,B,C,D,D,SBP 2026/Picture12.png
F4 Chp 6,radio,Selangor2026_Q12,A,B,C,D,B,Selangor 2026/Picture12.png
F4 Chp 6,radio,Putrajaya2026_Q13,A,B,C,D,C,Putrajaya 2026/Picture13.png
F4 Chp 6,radio,Selangor2026_Q13,A,B,C,D,A,Selangor 2026/Picture13.png
