title,type,question,A,B,C,D,answer,image
F4 Chp 2,radio,Kedah2026_Q02,A,B,C,D,C,Kedah 2026/Picture2.png
F4 Chp 2,radio,Kelantan2026_Q02,A,B,C,D,B,Kelantan 2026/Picture2.png
F4 Chp 2,radio,Kl2026_Q02,A,B,C,D,C,KL 2026/Picture2.png
F4 Chp 2,radio,Melaka2026_Q02,A,B,C,D,D,Melaka 2026/Picture2.png
F4 Chp 2,radio,Terengganu2026_Q02,A,B,C,D,B,Terengganu 2026/Picture2.png
F4 Chp 2,radio,N92026_Q03,A,B,C,D,A,N9 2026/Picture3.png
F4 Chp 2,radio,Pahang2026_Q03,A,B,C,D,D,Pahang 2026/Picture3.png
F4 Chp 2,radio,Penang2026_Q03,A,B,C,D,D,Penang 2026/Picture3.png
F4 Chp 2,radio,Perak2026_Q03,A,B,C,D,D,Perak 2026/Picture3.png
F4 Chp 2,radio,Sarawak2026_Q03,A,B,C,D,A,Sarawak 2026/Picture3.png
F4 Chp 2,radio,Selangor2026_Q03,A,B,C,D,A,Selangor 2026/Picture3.png
F4 Chp 2,radio,N92026_Q04,A,B,C,D,A,N9 2026/Picture4.png
F4 Chp 2,radio,Putrajaya2026_Q04,A,B,C,D,D,Putrajaya 2026/Picture4.png
F4 Chp 2,radio,Sarawak2026_Q04,A,B,C,D,A,Sarawak 2026/Picture4.png
F4 Chp 2,radio,Putrajaya2026_Q05,A,B,C,D,C,Putrajaya 2026/Picture5.png
F4 Chp 2,radio,Sbp2026_Q06,A,B,C,D,C,SBP 2026/Picture6.png
