title,type,question,A,B,C,D,answer,image
F4 Chp 4,radio,Kedah2026_Q04,A,B,C,D,A,Kedah 2026/Picture4.png
F4 Chp 4,radio,Melaka2026_Q04,A,B,C,D,C,Melaka 2026/Picture4.png
F4 Chp 4,radio,Kedah2026_Q05,A,B,C,D,D,Kedah 2026/Picture5.png
F4 Chp 4,radio,Kelantan2026_Q05,A,B,C,D,C,Kelantan 2026/Picture5.png
F4 Chp 4,radio,Kl2026_Q05,A,B,C,D,D,KL 2026/Picture5.png
F4 Chp 4,radio,Melaka2026_Q05,A,B,C,D,C,Melaka 2026/Picture5.png
F4 Chp 4,radio,Pahang2026_Q05,A,B,C,D,D,Pahang 2026/Picture5.png
F4 Chp 4,radio,Perak2026_Q05,A,B,C,D,D,Perak 2026/Picture5.png
F4 Chp 4,radio,Terengganu2026_Q05,A,B,C,D,D,Terengganu 2026/Picture5.png
F4 Chp 4,radio,Kelantan2026_Q06,A,B,C,D,B,Kelantan 2026/Picture6.png
F4 Chp 4,radio,Kl2026_Q06,A,B,C,D,C,KL 2026/Picture6.png
F4 Chp 4,radio,Pahang2026_Q06,A,B,C,D,C,Pahang 2026/Picture6.png
F4 Chp 4,radio,Penang2026_Q06,A,B,C,D,A,Penang 2026/Picture6.png
F4 Chp 4,radio,Selangor2026_Q06,A,B,C,D,A,Selangor 2026/Picture6.png
F4 Chp 4,radio,Terengganu2026_Q06,A,B,C,D,B,Terengganu 2026/Picture6.png
F4 Chp 4,radio,Kl2026_Q07,A,B,C,D,D,KL 2026/Picture7.png
F4 Chp 4,radio,N92026_Q07,A,B,C,D,C,N9 2026/Picture7.png
F4 Chp 4,radio,Penang2026_Q07,A,B,C,D,B,Penang 2026/Picture7.png
F4 Chp 4,radio,Perak2026_Q07,A,B,C,D,B,Perak 2026/Picture7.png
F4 Chp 4,radio,Sarawak2026_Q07,A,B,C,D,C,Sarawak 2026/Picture7.png
F4 Chp 4,radio,Selangor2026_Q07,A,B,C,D,C,Selangor 2026/Picture7.png
F4 Chp 4,radio,N92026_Q08,A,B,C,D,C,N9 2026/Picture8.png
F4 Chp 4,radio,Putrajaya2026_Q08,A,B,C,D,D,Putrajaya 2026/Picture8.png
F4 Chp 4,radio,Sarawak2026_Q08,A,B,C,D,D,Sarawak 2026/Picture8.png
F4 Chp 4,radio,Sbp2026_Q08,A,B,C,D,D,SBP 2026/Picture8.png
F4 Chp 4,radio,Putrajaya2026_Q09,A,B,C,D,D,Putrajaya 2026/Picture9.png
