title,type,question,A,B,C,D,answer,image
F4 Chp 5,radio,Sbp2026_Q05,A,B,C,D,C,SBP 2026/Picture5.png
F4 Chp 5,radio,Kedah2026_Q06,A,B,C,D,B,Kedah 2026/Picture6.png
F4 Chp 5,radio,Melaka2026_Q06,A,B,C,D,B,Melaka 2026/Picture6.png
F4 Chp 5,radio,Kedah2026_Q07,A,B,C,D,D,Kedah 2026/Picture7.png
F4 Chp 5,radio,Kelantan2026_Q07,A,B,C,D,D,Kelantan 2026/Picture7.png
F4 Chp 5,radio,Melaka2026_Q07,A,B,C,D,A,Melaka 2026/Picture7.png
F4 Chp 5,radio,Pahang2026_Q07,A,B,C,D,D,Pahang 2026/Picture7.png
F4 Chp 5,radio,Terengganu2026_Q07,A,B,C,D,C,Terengganu 2026/Picture7.png
F4 Chp 5,radio,Kelantan2026_Q08,A,B,C,D,A,Kelantan 2026/Picture8.png
F4 Chp 5,radio,Kl2026_Q08,A,B,C,D,B,KL 2026/Picture8.png
F4 Chp 5,radio,Melaka2026_Q08,A,B,C,D,A,Melaka 2026/Picture8.png
F4 Chp 5,radio,Pahang2026_Q08,A,B,C,D,C,Pahang 2026/Picture8.png
F4 Chp 5,radio,Penang2026_Q08,A,B,C,D,A,Penang 2026/Picture8.png
F4 Chp 5,radio,Perak2026_Q08,A,B,C,D,D,Perak 2026/Picture8.png
F4 Chp 5,radio,Terengganu2026_Q08,A,B,C,D,A,Terengganu 2026/Picture8.png
F4 Chp 5,radio,Kl2026_Q09,A,B,C,D,D,KL 2026/Picture9.png
F4 Chp 5,radio,N92026_Q09,A,B,C,D,A,N9 2026/Picture9.png
F4 Chp 5,radio,Pahang2026_Q09,A,B,C,D,B,Pahang 2026/Picture9.png
F4 Chp 5,radio,Penang2026_Q09,A,B,C,D,D,Penang 2026/Picture9.png
F4 Chp 5,radio,Perak2026_Q09,A,B,C,D,A,Perak 2026/Picture9.png
F4 Chp 5,radio,Sarawak2026_Q09,A,B,C,D,A,Sarawak 2026/Picture9.png
F4 Chp 5,radio,Sbp2026_Q09,A,B,C,D,D,SBP 2026/Picture9.png
F4 Chp 5,radio,Selangor2026_Q09,A,B,C,D,B,Selangor 2026/Picture9.png
F4 Chp 5,radio,Terengganu2026_Q09,A,B,C,D,D,Terengganu 2026/Picture9.png
F4 Chp 5,radio,N92026_Q10,A,B,C,D,A,N9 2026/Picture10.png
F4 Chp 5,radio,Perak2026_Q10,A,B,C,D,A,Perak 2026/Picture10.png
F4 Chp 5,radio,Putrajaya2026_Q10,A,B,C,D,A,Putrajaya 2026/Picture10.png
F4 Chp 5,radio,Sarawak2026_Q10,A,B,C,D,B,Sarawak 2026/Picture10.png
F4 Chp 5,radio,Sbp2026_Q10,A,B,C,D,C,SBP 2026/Picture10.png
F4 Chp 5,radio,Selangor2026_Q10,A,B,C,D,C,Selangor 2026/Picture10.png
F4 Chp 5,radio,Putrajaya2026_Q11,A,B,C,D,D,Putrajaya 2026/Picture11.png
F4 Chp 5,radio,Selangor2026_Q11,A,B,C,D,D,Selangor 2026/Picture11.png
F4 Chp 5,radio,Sbp2026_Q35,A,B,C,D,C,SBP 2026/Picture35.png
