title,type,question,A,B,C,D,answer,image
F4 Chp 11,radio,Penang2026_Q17,A,B,C,D,B,Penang 2026/Picture17.png
F4 Chp 11,radio,Kedah2026_Q18,A,B,C,D,B,Kedah 2026/Picture18.png
F4 Chp 11,radio,Pahang2026_Q18,A,B,C,D,C,Pahang 2026/Picture18.png
F4 Chp 11,radio,Penang2026_Q18,A,B,C,D,A,Penang 2026/Picture18.png
F4 Chp 11,radio,Sarawak2026_Q18,A,B,C,D,D,Sarawak 2026/Picture18.png
F4 Chp 11,radio,Terengganu2026_Q18,A,B,C,D,D,Terengganu 2026/Picture18.png
F4 Chp 11,radio,Kedah2026_Q19,A,B,C,D,C,Kedah 2026/Picture19.png
F4 Chp 11,radio,Kelantan2026_Q19,A,B,C,D,B,Kelantan 2026/Picture19.png
F4 Chp 11,radio,Melaka2026_Q19,A,B,C,D,B,Melaka 2026/Picture19.png
F4 Chp 11,radio,Pahang2026_Q19,A,B,C,D,A,Pahang 2026/Picture19.png
F4 Chp 11,radio,Selangor2026_Q19,A,B,C,D,D,Selangor 2026/Picture19.png
F4 Chp 11,radio,Terengganu2026_Q19,A,B,C,D,D,Terengganu 2026/Picture19.png
F4 Chp 11,radio,Kelantan2026_Q20,A,B,C,D,B,Kelantan 2026/Picture20.png
F4 Chp 11,radio,Kl2026_Q20,A,B,C,D,B,KL 2026/Picture20.png
F4 Chp 11,radio,Melaka2026_Q20,A,B,C,D,A,Melaka 2026/Picture20.png
F4 Chp 11,radio,Pahang2026_Q20,A,B,C,D,C,Pahang 2026/Picture20.png
F4 Chp 11,radio,Perak2026_Q20,A,B,C,D,D,Perak 2026/Picture20.png
F4 Chp 11,radio,Kl2026_Q21,A,B,C,D,D,KL 2026/Picture21.png
F4 Chp 11,radio,N92026_Q21,A,B,C,D,C,N9 2026/Picture21.png
F4 Chp 11,radio,Perak2026_Q21,A,B,C,D,B,Perak 2026/Picture21.png
F4 Chp 11,radio,N92026_Q22,A,B,C,D,D,N9 2026/Picture22.png
F4 Chp 11,radio,Perak2026_Q22,A,B,C,D,C,Perak 2026/Picture22.png
F4 Chp 11,radio,Putrajaya2026_Q22,A,B,C,D,A,Putrajaya 2026/Picture22.png
F4 Chp 11,radio,Putrajaya2026_Q23,A,B,C,D,A,Putrajaya 2026/Picture23.png
F4 Chp 11,radio,Sbp2026_Q23,A,B,C,D,A,SBP 2026/Picture23.png
F4 Chp 11,radio,Sbp2026_Q24,A,B,C,D,C,SBP 2026/Picture24.png
F4 Chp 11,radio,Sbp2026_Q25,A,B,C,D,A,SBP 2026/Picture25.png
