title,type,question,A,B,C,D,answer,image
F4 Chp 3,radio,Kedah2026_Q03,A,B,C,D,C,Kedah 2026/Picture3.png
F4 Chp 3,radio,Kelantan2026_Q03,A,B,C,D,A,Kelantan 2026/Picture3.png
F4 Chp 3,radio,Kl2026_Q03,A,B,C,D,A,KL 2026/Picture3.png
F4 Chp 3,radio,Melaka2026_Q03,A,B,C,D,A,Melaka 2026/Picture3.png
F4 Chp 3,radio,Sbp2026_Q03,A,B,C,D,D,SBP 2026/Picture3.png
F4 Chp 3,radio,Terengganu2026_Q03,A,B,C,D,C,Terengganu 2026/Picture3.png
F4 Chp 3,radio,Kelantan2026_Q04,A,B,C,D,C,Kelantan 2026/Picture4.png
F4 Chp 3,radio,Kl2026_Q04,A,B,C,D,D,KL 2026/Picture4.png
F4 Chp 3,radio,Pahang2026_Q04,A,B,C,D,D,Pahang 2026/Picture4.png
F4 Chp 3,radio,Penang2026_Q04,A,B,C,D,D,Penang 2026/Picture4.png
F4 Chp 3,radio,Perak2026_Q04,A,B,C,D,A,Perak 2026/Picture4.png
F4 Chp 3,radio,Selangor2026_Q04,A,B,C,D,D,Selangor 2026/Picture4.png
F4 Chp 3,radio,Terengganu2026_Q04,A,B,C,D,B,Terengganu 2026/Picture4.png
F4 Chp 3,radio,N92026_Q05,A,B,C,D,C,N9 2026/Picture5.png
F4 Chp 3,radio,Penang2026_Q05,A,B,C,D,D,Penang 2026/Picture5.png
F4 Chp 3,radio,Sarawak2026_Q05,A,B,C,D,D,Sarawak 2026/Picture5.png
F4 Chp 3,radio,Selangor2026_Q05,A,B,C,D,C,Selangor 2026/Picture5.png
F4 Chp 3,radio,N92026_Q06,A,B,C,D,A,N9 2026/Picture6.png
F4 Chp 3,radio,Perak2026_Q06,A,B,C,D,D,Perak 2026/Picture6.png
F4 Chp 3,radio,Putrajaya2026_Q06,A,B,C,D,B,Putrajaya 2026/Picture6.png
F4 Chp 3,radio,Sarawak2026_Q06,A,B,C,D,B,Sarawak 2026/Picture6.png
F4 Chp 3,radio,Putrajaya2026_Q07,A,B,C,D,C,Putrajaya 2026/Picture7.png
F4 Chp 3,radio,Sbp2026_Q07,A,B,C,D,B,SBP 2026/Picture7.png
