title,type,question,A,B,C,D,answer,image
F5 Chp 4,radio,Kedah2026_Q28,A,B,C,D,B,Kedah 2026/Picture28.png
F5 Chp 4,radio,Pahang2026_Q28,A,B,C,D,D,Pahang 2026/Picture28.png
F5 Chp 4,radio,Penang2026_Q28,A,B,C,D,B,Penang 2026/Picture28.png
F5 Chp 4,radio,Sarawak2026_Q28,A,B,C,D,C,Sarawak 2026/Picture28.png
F5 Chp 4,radio,Kedah2026_Q29,A,B,C,D,A,Kedah 2026/Picture29.png
F5 Chp 4,radio,Kelantan2026_Q29,A,B,C,D,D,Kelantan 2026/Picture29.png
F5 Chp 4,radio,Melaka2026_Q29,A,B,C,D,A,Melaka 2026/Picture29.png
F5 Chp 4,radio,Pahang2026_Q29,A,B,C,D,A,Pahang 2026/Picture29.png
F5 Chp 4,radio,Penang2026_Q29,A,B,C,D,A,Penang 2026/Picture29.png
F5 Chp 4,radio,Sarawak2026_Q29,A,B,C,D,A,Sarawak 2026/Picture29.png
F5 Chp 4,radio,Selangor2026_Q29,A,B,C,D,C,Selangor 2026/Picture29.png
F5 Chp 4,radio,Terengganu2026_Q29,A,B,C,D,C,Terengganu 2026/Picture29.png
F5 Chp 4,radio,Kelantan2026_Q30,A,B,C,D,A,Kelantan 2026/Picture30.png
F5 Chp 4,radio,Selangor2026_Q30,A,B,C,D,D,Selangor 2026/Picture30.png
F5 Chp 4,radio,Terengganu2026_Q30,A,B,C,D,A,Terengganu 2026/Picture30.png
F5 Chp 4,radio,N92026_Q31,A,B,C,D,C,N9 2026/Picture31.png
F5 Chp 4,radio,Perak2026_Q31,A,B,C,D,C,Perak 2026/Picture31.png
F5 Chp 4,radio,Kl2026_Q32,A,B,C,D,C,KL 2026/Picture32.png
F5 Chp 4,radio,N92026_Q32,A,B,C,D,A,N9 2026/Picture32.png
F5 Chp 4,radio,Perak2026_Q32,A,B,C,D,C,Perak 2026/Picture32.png
F5 Chp 4,radio,Sbp2026_Q32,A,B,C,D,B,SBP 2026/Picture32.png
F5 Chp 4,radio,Kl2026_Q33,A,B,C,D,D,KL 2026/Picture33.png
F5 Chp 4,radio,Putrajaya2026_Q33,A,B,C,D,A,Putrajaya 2026/Picture33.png
F5 Chp 4,radio,Putrajaya2026_Q36,A,B,C,D,D,Putrajaya 2026/Picture36.png
