title,type,question,A,B,C,D,answer,image
F5 Chp 2,radio,Kedah2026_Q23,A,B,C,D,B,Kedah 2026/Picture23.png
F5 Chp 2,radio,Pahang2026_Q23,A,B,C,D,A,Pahang 2026/Picture23.png
F5 Chp 2,radio,Penang2026_Q23,A,B,C,D,C,Penang 2026/Picture23.png
F5 Chp 2,radio,Sarawak2026_Q23,A,B,C,D,B,Sarawak 2026/Picture23.png
F5 Chp 2,radio,Selangor2026_Q23,A,B,C,D,A,Selangor 2026/Picture23.png
F5 Chp 2,radio,Kedah2026_Q24,A,B,C,D,A,Kedah 2026/Picture24.png
F5 Chp 2,radio,Melaka2026_Q24,A,B,C,D,B,Melaka 2026/Picture24.png
F5 Chp 2,radio,Pahang2026_Q24,A,B,C,D,B,Pahang 2026/Picture24.png
F5 Chp 2,radio,Penang2026_Q24,A,B,C,D,D,Penang 2026/Picture24.png
F5 Chp 2,radio,Sarawak2026_Q24,A,B,C,D,C,Sarawak 2026/Picture24.png
F5 Chp 2,radio,Selangor2026_Q24,A,B,C,D,D,Selangor 2026/Picture24.png
F5 Chp 2,radio,Terengganu2026_Q24,A,B,C,D,C,Terengganu 2026/Picture24.png
F5 Chp 2,radio,Kelantan2026_Q25,A,B,C,D,B,Kelantan 2026/Picture25.png
F5 Chp 2,radio,Melaka2026_Q25,A,B,C,D,C,Melaka 2026/Picture25.png
F5 Chp 2,radio,Pahang2026_Q25,A,B,C,D,C,Pahang 2026/Picture25.png
F5 Chp 2,radio,Penang2026_Q25,A,B,C,D,D,Penang 2026/Picture25.png
F5 Chp 2,radio,Sarawak2026_Q25,A,B,C,D,D,Sarawak 2026/Picture25.png
F5 Chp 2,radio,Selangor2026_Q25,A,B,C,D,B,Selangor 2026/Picture25.png
F5 Chp 2,radio,Terengganu2026_Q25,A,B,C,D,A,Terengganu 2026/Picture25.png
F5 Chp 2,radio,Kelantan2026_Q26,A,B,C,D,C,Kelantan 2026/Picture26.png
F5 Chp 2,radio,Kl2026_Q26,A,B,C,D,C,KL 2026/Picture26.png
F5 Chp 2,radio,Melaka2026_Q26,A,B,C,D,C,Melaka 2026/Picture26.png
F5 Chp 2,radio,Pahang2026_Q26,A,B,C,D,A,Pahang 2026/Picture26.png
F5 Chp 2,radio,Perak2026_Q26,A,B,C,D,A,Perak 2026/Picture26.png
F5 Chp 2,radio,Sbp2026_Q26,A,B,C,D,C,SBP 2026/Picture26.png
F5 Chp 2,radio,Selangor2026_Q26,A,B,C,D,A,Selangor 2026/Picture26.png
F5 Chp 2,radio,Terengganu2026_Q26,A,B,C,D,C,Terengganu 2026/Picture26.png
F5 Chp 2,radio,Kl2026_Q27,A,B,C,D,C,KL 2026/Picture27.png
F5 Chp 2,radio,Melaka2026_Q27,A,B,C,D,A,Melaka 2026/Picture27.png
F5 Chp 2,radio,N92026_Q27,A,B,C,D,B,N9 2026/Picture27.png
F5 Chp 2,radio,Perak2026_Q27,A,B,C,D,A,Perak 2026/Picture27.png
F5 Chp 2,radio,Sbp2026_Q27,A,B,C,D,C,SBP 2026/Picture27.png
F5 Chp 2,radio,Kl2026_Q28,A,B,C,D,B,KL 2026/Picture28.png
F5 Chp 2,radio,N92026_Q28,A,B,C,D,B,N9 2026/Picture28.png
F5 Chp 2,radio,Perak2026_Q28,A,B,C,D,B,Perak 2026/Picture28.png
F5 Chp 2,radio,Sbp2026_Q28,A,B,C,D,D,SBP 2026/Picture28.png
F5 Chp 2,radio,Kl2026_Q29,A,B,C,D,A,KL 2026/Picture29.png
F5 Chp 2,radio,Putrajaya2026_Q29,A,B,C,D,B,Putrajaya 2026/Picture29.png
F5 Chp 2,radio,Putrajaya2026_Q30,A,B,C,D,A,Putrajaya 2026/Picture30.png
