title,type,question,A,B,C,D,answer,image
F4 Chp 9,radio,Kedah2026_Q14,A,B,C,D,A,Kedah 2026/Picture14.png
F4 Chp 9,radio,Penang2026_Q14,A,B,C,D,A,Penang 2026/Picture14.png
F4 Chp 9,radio,Terengganu2026_Q14,A,B,C,D,A,Terengganu 2026/Picture14.png
F4 Chp 9,radio,Kedah2026_Q15,A,B,C,D,C,Kedah 2026/Picture15.png
F4 Chp 9,radio,Kelantan2026_Q15,A,B,C,D,D,Kelantan 2026/Picture15.png
F4 Chp 9,radio,Kl2026_Q15,A,B,C,D,A,KL 2026/Picture15.png
F4 Chp 9,radio,Melaka2026_Q15,A,B,C,D,C,Melaka 2026/Picture15.png
F4 Chp 9,radio,Pahang2026_Q15,A,B,C,D,D,Pahang 2026/Picture15.png
F4 Chp 9,radio,Sarawak2026_Q15,A,B,C,D,B,Sarawak 2026/Picture15.png
F4 Chp 9,radio,Terengganu2026_Q15,A,B,C,D,D,Terengganu 2026/Picture15.png
F4 Chp 9,radio,Kelantan2026_Q16,A,B,C,D,D,Kelantan 2026/Picture16.png
F4 Chp 9,radio,Kl2026_Q16,A,B,C,D,B,KL 2026/Picture16.png
F4 Chp 9,radio,Melaka2026_Q16,A,B,C,D,B,Melaka 2026/Picture16.png
F4 Chp 9,radio,Pahang2026_Q16,A,B,C,D,D,Pahang 2026/Picture16.png
F4 Chp 9,radio,Perak2026_Q16,A,B,C,D,A,Perak 2026/Picture16.png
F4 Chp 9,radio,Sarawak2026_Q16,A,B,C,D,B,Sarawak 2026/Picture16.png
F4 Chp 9,radio,Selangor2026_Q16,A,B,C,D,C,Selangor 2026/Picture16.png
F4 Chp 9,radio,N92026_Q17,A,B,C,D,D,N9 2026/Picture17.png
F4 Chp 9,radio,Perak2026_Q17,A,B,C,D,D,Perak 2026/Picture17.png
F4 Chp 9,radio,N92026_Q18,A,B,C,D,B,N9 2026/Picture18.png
F4 Chp 9,radio,Perak2026_Q18,A,B,C,D,C,Perak 2026/Picture18.png
F4 Chp 9,radio,Putrajaya2026_Q18,A,B,C,D,A,Putrajaya 2026/Picture18.png
F4 Chp 9,radio,Putrajaya2026_Q19,A,B,C,D,C,Putrajaya 2026/Picture19.png
F4 Chp 9,radio,Sbp2026_Q19,A,B,C,D,C,SBP 2026/Picture19.png
F4 Chp 9,radio,Sbp2026_Q33,A,B,C,D,D,SBP 2026/Picture33.png
