title,type,question,A,B,C,D,answer,image
F4 Chp 8,radio,Kedah2026_Q12,A,B,C,D,B,Kedah 2026/Picture12.png
F4 Chp 8,radio,Kelantan2026_Q12,A,B,C,D,A,Kelantan 2026/Picture12.png
F4 Chp 8,radio,Penang2026_Q12,A,B,C,D,A,Penang 2026/Picture12.png
F4 Chp 8,radio,Terengganu2026_Q12,A,B,C,D,A,Terengganu 2026/Picture12.png
F4 Chp 8,radio,Kedah2026_Q13,A,B,C,D,D,Kedah 2026/Picture13.png
F4 Chp 8,radio,Kelantan2026_Q13,A,B,C,D,A,Kelantan 2026/Picture13.png
F4 Chp 8,radio,Melaka2026_Q13,A,B,C,D,D,Melaka 2026/Picture13.png
F4 Chp 8,radio,Pahang2026_Q13,A,B,C,D,B,Pahang 2026/Picture13.png
F4 Chp 8,radio,Penang2026_Q13,A,B,C,D,A,Penang 2026/Picture13.png
F4 Chp 8,radio,Sbp2026_Q13,A,B,C,D,C,SBP 2026/Picture13.png
F4 Chp 8,radio,Terengganu2026_Q13,A,B,C,D,C,Terengganu 2026/Picture13.png
F4 Chp 8,radio,Kelantan2026_Q14,A,B,C,D,C,Kelantan 2026/Picture14.png
F4 Chp 8,radio,Kl2026_Q14,A,B,C,D,B,KL 2026/Picture14.png
F4 Chp 8,radio,Melaka2026_Q14,A,B,C,D,A,Melaka 2026/Picture14.png
F4 Chp 8,radio,Pahang2026_Q14,A,B,C,D,C,Pahang 2026/Picture14.png
F4 Chp 8,radio,Perak2026_Q14,A,B,C,D,D,Perak 2026/Picture14.png
F4 Chp 8,radio,Sarawak2026_Q14,A,B,C,D,D,Sarawak 2026/Picture14.png
F4 Chp 8,radio,N92026_Q15,A,B,C,D,A,N9 2026/Picture15.png
F4 Chp 8,radio,Perak2026_Q15,A,B,C,D,A,Perak 2026/Picture15.png
F4 Chp 8,radio,Sbp2026_Q15,A,B,C,D,B,SBP 2026/Picture15.png
F4 Chp 8,radio,Selangor2026_Q15,A,B,C,D,B,Selangor 2026/Picture15.png
F4 Chp 8,radio,N92026_Q16,A,B,C,D,B,N9 2026/Picture16.png
F4 Chp 8,radio,Putrajaya2026_Q16,A,B,C,D,A,Putrajaya 2026/Picture16.png
F4 Chp 8,radio,Sbp2026_Q16,A,B,C,D,B,SBP 2026/Picture16.png
F4 Chp 8,radio,Putrajaya2026_Q17,A,B,C,D,D,Putrajaya 2026/Picture17.png
F4 Chp 8,radio,Sbp2026_Q18,A,B,C,D,B,SBP 2026/Picture18.png
