title,type,question,A,B,C,D,answer,image
F4 Chp 12,radio,Sbp2026_Q17,A,B,C,D,D,SBP 2026/Picture17.png
F4 Chp 12,radio,Penang2026_Q19,A,B,C,D,C,Penang 2026/Picture19.png
F4 Chp 12,radio,Sarawak2026_Q19,A,B,C,D,C,Sarawak 2026/Picture19.png
F4 Chp 12,radio,Kedah2026_Q20,A,B,C,D,D,Kedah 2026/Picture20.png
F4 Chp 12,radio,Penang2026_Q20,A,B,C,D,A,Penang 2026/Picture20.png
F4 Chp 12,radio,Sarawak2026_Q20,A,B,C,D,D,Sarawak 2026/Picture20.png
F4 Chp 12,radio,Selangor2026_Q20,A,B,C,D,B,Selangor 2026/Picture20.png
F4 Chp 12,radio,Terengganu2026_Q20,A,B,C,D,D,Terengganu 2026/Picture20.png
F4 Chp 12,radio,Kelantan2026_Q21,A,B,C,D,C,Kelantan 2026/Picture21.png
F4 Chp 12,radio,Melaka2026_Q21,A,B,C,D,A,Melaka 2026/Picture21.png
F4 Chp 12,radio,Pahang2026_Q21,A,B,C,D,B,Pahang 2026/Picture21.png
F4 Chp 12,radio,Terengganu2026_Q21,A,B,C,D,A,Terengganu 2026/Picture21.png
F4 Chp 12,radio,Kelantan2026_Q22,A,B,C,D,D,Kelantan 2026/Picture22.png
F4 Chp 12,radio,Kl2026_Q22,A,B,C,D,D,KL 2026/Picture22.png
F4 Chp 12,radio,Kl2026_Q23,A,B,C,D,C,KL 2026/Picture23.png
F4 Chp 12,radio,N92026_Q23,A,B,C,D,B,N9 2026/Picture23.png
F4 Chp 12,radio,Perak2026_Q23,A,B,C,D,B,Perak 2026/Picture23.png
F4 Chp 12,radio,N92026_Q24,A,B,C,D,B,N9 2026/Picture24.png
F4 Chp 12,radio,Putrajaya2026_Q24,A,B,C,D,C,Putrajaya 2026/Picture24.png
F4 Chp 12,radio,Putrajaya2026_Q25,A,B,C,D,C,Putrajaya 2026/Picture25.png
