title,type,question,A,B,C,D,answer,image
F4 Chp 7,radio,Kedah2026_Q10,A,B,C,D,B,Kedah 2026/Picture10.png
F4 Chp 7,radio,Kedah2026_Q11,A,B,C,D,B,Kedah 2026/Picture11.png
F4 Chp 7,radio,Kelantan2026_Q11,A,B,C,D,C,Kelantan 2026/Picture11.png
F4 Chp 7,radio,Melaka2026_Q11,A,B,C,D,D,Melaka 2026/Picture11.png
F4 Chp 7,radio,Pahang2026_Q11,A,B,C,D,B,Pahang 2026/Picture11.png
F4 Chp 7,radio,Penang2026_Q11,A,B,C,D,B,Penang 2026/Picture11.png
F4 Chp 7,radio,Terengganu2026_Q11,A,B,C,D,B,Terengganu 2026/Picture11.png
F4 Chp 7,radio,Kl2026_Q12,A,B,C,D,C,KL 2026/Picture12.png
F4 Chp 7,radio,Melaka2026_Q12,A,B,C,D,A,Melaka 2026/Picture12.png
F4 Chp 7,radio,Pahang2026_Q12,A,B,C,D,D,Pahang 2026/Picture12.png
F4 Chp 7,radio,Perak2026_Q12,A,B,C,D,B,Perak 2026/Picture12.png
F4 Chp 7,radio,Kl2026_Q13,A,B,C,D,B,KL 2026/Picture13.png
F4 Chp 7,radio,N92026_Q13,A,B,C,D,D,N9 2026/Picture13.png
F4 Chp 7,radio,Perak2026_Q13,A,B,C,D,C,Perak 2026/Picture13.png
F4 Chp 7,radio,Sarawak2026_Q13,A,B,C,D,D,Sarawak 2026/Picture13.png
F4 Chp 7,radio,N92026_Q14,A,B,C,D,D,N9 2026/Picture14.png
F4 Chp 7,radio,Putrajaya2026_Q14,A,B,C,D,C,Putrajaya 2026/Picture14.png
F4 Chp 7,radio,Sbp2026_Q14,A,B,C,D,C,SBP 2026/Picture14.png
F4 Chp 7,radio,Selangor2026_Q14,A,B,C,D,C,Selangor 2026/Picture14.png
F4 Chp 7,radio,Putrajaya2026_Q15,A,B,C,D,B,Putrajaya 2026/Picture15.png
