title,type,question,A,B,C,D,answer,image
F5 Chp 1,radio,KualaLumpur2025_Q21,A,B,C,D,C,Kuala Lumpur 2025/Picture21.png
F5 Chp 1,radio,Muar2025_Q21,A,B,C,D,B,Muar 2025/Picture21.png
F5 Chp 1,radio,Pahang2025_Q21,A,B,C,D,A,Pahang 2025/Picture21.png
F5 Chp 1,radio,PasirGudang2025_Q21,A,B,C,D,B,Pasir Gudang 2025/Picture21.png
F5 Chp 1,radio,Selangor2025_Q21,A,B,C,D,C,Selangor 2025/Picture21.png
F5 Chp 1,radio,KualaLumpur2025_Q22,A,B,C,D,D,Kuala Lumpur 2025/Picture22.png
F5 Chp 1,radio,Melaka2025_Q22,A,B,C,D,D,Melaka 2025/Picture22.png
F5 Chp 1,radio,Muar2025_Q22,A,B,C,D,B,Muar 2025/Picture22.png
F5 Chp 1,radio,Pahang2025_Q22,A,B,C,D,C,Pahang 2025/Picture22.png
F5 Chp 1,radio,PasirGudang2025_Q22,A,B,C,D,B,Pasir Gudang 2025/Picture22.png
F5 Chp 1,radio,Selangor2025_Q22,A,B,C,D,B,Selangor 2025/Picture22.png
F5 Chp 1,radio,Kelantan2025_Q23,A,B,C,D,A,Kelantan 2025/Picture23.png
F5 Chp 1,radio,Melaka2025_Q23,A,B,C,D,B,Melaka 2025/Picture23.png
F5 Chp 1,radio,Muar2025_Q23,A,B,C,D,D,Muar 2025/Picture23.png
F5 Chp 1,radio,NegeriSembilan2025_Q23,A,B,C,D,A,Negeri Sembilan 2025/Picture23.png
F5 Chp 1,radio,Pahang2025_Q23,A,B,C,D,D,Pahang 2025/Picture23.png
F5 Chp 1,radio,PasirGudang2025_Q23,A,B,C,D,C,Pasir Gudang 2025/Picture23.png
F5 Chp 1,radio,Perak2025_Q23,A,B,C,D,B,Perak 2025/Picture23.png
F5 Chp 1,radio,Kelantan2025_Q24,A,B,C,D,B,Kelantan 2025/Picture24.png
F5 Chp 1,radio,NegeriSembilan2025_Q24,A,B,C,D,B,Negeri Sembilan 2025/Picture24.png
F5 Chp 1,radio,Perak2025_Q24,A,B,C,D,B,Perak 2025/Picture24.png
F5 Chp 1,radio,Kedah2025_Q25,A,B,C,D,D,Kedah 2025/Picture25.png
F5 Chp 1,radio,Kedah2025_Q26,A,B,C,D,C,Kedah 2025/Picture26.png
F5 Chp 1,radio,Perlis2025_Q26,A,B,C,D,C,Perlis 2025/Picture26.png
F5 Chp 1,radio,Putrajaya2025_Q26,A,B,C,D,D,Putrajaya 2025/Picture26.png
F5 Chp 1,checkbox,Perlis2025_Q27,A,B,C,D,"C,D",Perlis 2025/Picture27.png
F5 Chp 1,radio,Putrajaya2025_Q27,A,B,C,D,C,Putrajaya 2025/Picture27.png
F5 Chp 1,radio,Putrajaya2025_Q28,A,B,C,D,D,Putrajaya 2025/Picture28.png
