title,type,question,A,B,C,D,answer,image
F4 Chp 12,radio,Muar2025_Q19,A,B,C,D,C,Muar 2025/Picture19.png
F4 Chp 12,radio,PasirGudang2025_Q19,A,B,C,D,A,Pasir Gudang 2025/Picture19.png
F4 Chp 12,radio,KualaLumpur2025_Q20,A,B,C,D,C,Kuala Lumpur 2025/Picture20.png
F4 Chp 12,radio,Muar2025_Q20,A,B,C,D,A,Muar 2025/Picture20.png
F4 Chp 12,radio,Pahang2025_Q20,A,B,C,D,D,Pahang 2025/Picture20.png
F4 Chp 12,radio,PasirGudang2025_Q20,A,B,C,D,D,Pasir Gudang 2025/Picture20.png
F4 Chp 12,radio,Selangor2025_Q20,A,B,C,D,D,Selangor 2025/Picture20.png
F4 Chp 12,radio,Kelantan2025_Q21,A,B,C,D,C,Kelantan 2025/Picture21.png
F4 Chp 12,radio,Melaka2025_Q21,A,B,C,D,A,Melaka 2025/Picture21.png
F4 Chp 12,radio,NegeriSembilan2025_Q21,A,B,C,D,D,Negeri Sembilan 2025/Picture21.png
F4 Chp 12,radio,Kelantan2025_Q22,A,B,C,D,A,Kelantan 2025/Picture22.png
F4 Chp 12,radio,NegeriSembilan2025_Q22,A,B,C,D,D,Negeri Sembilan 2025/Picture22.png
F4 Chp 12,radio,Perak2025_Q22,A,B,C,D,C,Perak 2025/Picture22.png
F4 Chp 12,radio,Kedah2025_Q23,A,B,C,D,D,Kedah 2025/Picture23.png
F4 Chp 12,radio,Kedah2025_Q24,A,B,C,D,D,Kedah 2025/Picture24.png
F4 Chp 12,radio,Putrajaya2025_Q24,A,B,C,D,C,Putrajaya 2025/Picture24.png
F4 Chp 12,radio,Perlis2025_Q25,A,B,C,D,B,Perlis 2025/Picture25.png
F4 Chp 12,radio,Putrajaya2025_Q25,A,B,C,D,D,Putrajaya 2025/Picture25.png
