title,type,question,A,B,C,D,answer,image
F4 Chp 9,radio,Muar2025_Q13,A,B,C,D,C,Muar 2025/Picture13.png
F4 Chp 9,radio,PasirGudang2025_Q13,A,B,C,D,B,Pasir Gudang 2025/Picture13.png
F4 Chp 9,radio,Muar2025_Q14,A,B,C,D,D,Muar 2025/Picture14.png
F4 Chp 9,radio,PasirGudang2025_Q14,A,B,C,D,C,Pasir Gudang 2025/Picture14.png
F4 Chp 9,radio,Kelantan2025_Q15,A,B,C,D,D,Kelantan 2025/Picture15.png
F4 Chp 9,radio,Melaka2025_Q15,A,B,C,D,D,Melaka 2025/Picture15.png
F4 Chp 9,radio,NegeriSembilan2025_Q15,A,B,C,D,B,Negeri Sembilan 2025/Picture15.png
F4 Chp 9,radio,Pahang2025_Q15,A,B,C,D,C,Pahang 2025/Picture15.png
F4 Chp 9,radio,Perak2025_Q15,A,B,C,D,D,Perak 2025/Picture15.png
F4 Chp 9,radio,Kelantan2025_Q16,A,B,C,D,A,Kelantan 2025/Picture16.png
F4 Chp 9,radio,KualaLumpur2025_Q16,A,B,C,D,B,Kuala Lumpur 2025/Picture16.png
F4 Chp 9,radio,Melaka2025_Q16,A,B,C,D,D,Melaka 2025/Picture16.png
F4 Chp 9,radio,NegeriSembilan2025_Q16,A,B,C,D,D,Negeri Sembilan 2025/Picture16.png
F4 Chp 9,radio,Pahang2025_Q16,A,B,C,D,B,Pahang 2025/Picture16.png
F4 Chp 9,radio,Perak2025_Q16,A,B,C,D,C,Perak 2025/Picture16.png
F4 Chp 9,radio,Selangor2025_Q16,A,B,C,D,D,Selangor 2025/Picture16.png
F4 Chp 9,radio,Kedah2025_Q17,A,B,C,D,C,Kedah 2025/Picture17.png
F4 Chp 9,radio,Perak2025_Q17,A,B,C,D,D,Perak 2025/Picture17.png
F4 Chp 9,radio,Kedah2025_Q18,A,B,C,D,D,Kedah 2025/Picture18.png
F4 Chp 9,radio,Putrajaya2025_Q18,A,B,C,D,C,Putrajaya 2025/Picture18.png
F4 Chp 9,radio,Perlis2025_Q19,A,B,C,D,D,Perlis 2025/Picture19.png
F4 Chp 9,radio,Putrajaya2025_Q19,A,B,C,D,A,Putrajaya 2025/Picture19.png
F4 Chp 9,radio,Perlis2025_Q20,A,B,C,D,D,Perlis 2025/Picture20.png
F4 Chp 9,radio,Perlis2025_Q21,A,B,C,D,D,Perlis 2025/Picture21.png
