title,type,question,A,B,C,D,answer,image
F5 Chp 2,radio,KualaLumpur2025_Q23,A,B,C,D,B,Kuala Lumpur 2025/Picture23.png
F5 Chp 2,radio,Selangor2025_Q23,A,B,C,D,A,Selangor 2025/Picture23.png
F5 Chp 2,radio,KualaLumpur2025_Q24,A,B,C,D,C,Kuala Lumpur 2025/Picture24.png
F5 Chp 2,radio,Muar2025_Q24,A,B,C,D,B,Muar 2025/Picture24.png
F5 Chp 2,radio,Pahang2025_Q24,A,B,C,D,B,Pahang 2025/Picture24.png
F5 Chp 2,radio,PasirGudang2025_Q24,A,B,C,D,D,Pasir Gudang 2025/Picture24.png
F5 Chp 2,radio,Selangor2025_Q24,A,B,C,D,A,Selangor 2025/Picture24.png
F5 Chp 2,radio,Kelantan2025_Q25,A,B,C,D,D,Kelantan 2025/Picture25.png
F5 Chp 2,radio,KualaLumpur2025_Q25,A,B,C,D,B,Kuala Lumpur 2025/Picture25.png
F5 Chp 2,radio,Melaka2025_Q25,A,B,C,D,B,Melaka 2025/Picture25.png
F5 Chp 2,radio,Muar2025_Q25,A,B,C,D,A,Muar 2025/Picture25.png
F5 Chp 2,radio,NegeriSembilan2025_Q25,A,B,C,D,D,Negeri Sembilan 2025/Picture25.png
F5 Chp 2,radio,Pahang2025_Q25,A,B,C,D,C,Pahang 2025/Picture25.png
F5 Chp 2,radio,PasirGudang2025_Q25,A,B,C,D,D,Pasir Gudang 2025/Picture25.png
F5 Chp 2,radio,Perak2025_Q25,A,B,C,D,B,Perak 2025/Picture25.png
F5 Chp 2,radio,Selangor2025_Q25,A,B,C,D,D,Selangor 2025/Picture25.png
F5 Chp 2,radio,Kelantan2025_Q26,A,B,C,D,C,Kelantan 2025/Picture26.png
F5 Chp 2,radio,KualaLumpur2025_Q26,A,B,C,D,A,Kuala Lumpur 2025/Picture26.png
F5 Chp 2,radio,Melaka2025_Q26,A,B,C,D,C,Melaka 2025/Picture26.png
F5 Chp 2,radio,Pahang2025_Q26,A,B,C,D,C,Pahang 2025/Picture26.png
F5 Chp 2,radio,Perak2025_Q26,A,B,C,D,A,Perak 2025/Picture26.png
F5 Chp 2,radio,Selangor2025_Q26,A,B,C,D,A,Selangor 2025/Picture26.png
F5 Chp 2,radio,Kedah2025_Q27,A,B,C,D,D,Kedah 2025/Picture27.png
F5 Chp 2,radio,Melaka2025_Q27,A,B,C,D,C,Melaka 2025/Picture27.png
F5 Chp 2,radio,Perak2025_Q27,A,B,C,D,C,Perak 2025/Picture27.png
F5 Chp 2,radio,Kedah2025_Q28,A,B,C,D,A,Kedah 2025/Picture28.png
F5 Chp 2,radio,Perlis2025_Q28,A,B,C,D,A,Perlis 2025/Picture28.png
F5 Chp 2,radio,Kedah2025_Q29,A,B,C,D,B,Kedah 2025/Picture29.png
F5 Chp 2,radio,Perlis2025_Q29,A,B,C,D,C,Perlis 2025/Picture29.png
F5 Chp 2,radio,Putrajaya2025_Q29,A,B,C,D,C,Putrajaya 2025/Picture29.png
F5 Chp 2,radio,Putrajaya2025_Q30,A,B,C,D,C,Putrajaya 2025/Picture30.png
