title,type,question,A,B,C,D,answer,image
F4 Chp 3,radio,Kedah2025_Q03,A,B,C,D,D,Kedah 2025/Picture3.png
F4 Chp 3,radio,Melaka2025_Q03,A,B,C,D,A,Melaka 2025/Picture3.png
F4 Chp 3,radio,Muar2025_Q03,A,B,C,D,D,Muar 2025/Picture3.png
F4 Chp 3,radio,PasirGudang2025_Q03,A,B,C,D,B,Pasir Gudang 2025/Picture3.png
F4 Chp 3,radio,Kedah2025_Q04,A,B,C,D,D,Kedah 2025/Picture4.png
F4 Chp 3,radio,KualaLumpur2025_Q04,A,B,C,D,A,Kuala Lumpur 2025/Picture4.png
F4 Chp 3,radio,NegeriSembilan2025_Q04,A,B,C,D,B,Negeri Sembilan 2025/Picture4.png
F4 Chp 3,radio,Pahang2025_Q04,A,B,C,D,D,Pahang 2025/Picture4.png
F4 Chp 3,radio,Perak2025_Q04,A,B,C,D,A,Perak 2025/Picture4.png
F4 Chp 3,radio,Selangor2025_Q04,A,B,C,D,C,Selangor 2025/Picture4.png
F4 Chp 3,radio,Kelantan2025_Q05,A,B,C,D,C,Kelantan 2025/Picture5.png
F4 Chp 3,radio,KualaLumpur2025_Q05,A,B,C,D,C,Kuala Lumpur 2025/Picture5.png
F4 Chp 3,radio,NegeriSembilan2025_Q05,A,B,C,D,A,Negeri Sembilan 2025/Picture5.png
F4 Chp 3,radio,Pahang2025_Q05,A,B,C,D,B,Pahang 2025/Picture5.png
F4 Chp 3,radio,Perlis2025_Q05,A,B,C,D,C,Perlis 2025/Picture5.png
F4 Chp 3,radio,Selangor2025_Q05,A,B,C,D,C,Selangor 2025/Picture5.png
F4 Chp 3,radio,Perlis2025_Q06,A,B,C,D,D,Perlis 2025/Picture6.png
F4 Chp 3,radio,Putrajaya2025_Q06,A,B,C,D,A,Putrajaya 2025/Picture6.png
F4 Chp 3,radio,Putrajaya2025_Q07,A,B,C,D,B,Putrajaya 2025/Picture7.png
