title,type,question,A,B,C,D,answer,image
F4 Chp 10,radio,Muar2025_Q15,A,B,C,D,B,Muar 2025/Picture15.png
F4 Chp 10,radio,PasirGudang2025_Q15,A,B,C,D,A,Pasir Gudang 2025/Picture15.png
F4 Chp 10,radio,Muar2025_Q16,A,B,C,D,A,Muar 2025/Picture16.png
F4 Chp 10,radio,PasirGudang2025_Q16,A,B,C,D,C,Pasir Gudang 2025/Picture16.png
F4 Chp 10,radio,Kelantan2025_Q17,A,B,C,D,B,Kelantan 2025/Picture17.png
F4 Chp 10,radio,KualaLumpur2025_Q17,A,B,C,D,A,Kuala Lumpur 2025/Picture17.png
F4 Chp 10,radio,Melaka2025_Q17,A,B,C,D,A,Melaka 2025/Picture17.png
F4 Chp 10,radio,Muar2025_Q17,A,B,C,D,D,Muar 2025/Picture17.png
F4 Chp 10,radio,NegeriSembilan2025_Q17,A,B,C,D,A,Negeri Sembilan 2025/Picture17.png
F4 Chp 10,radio,Pahang2025_Q17,A,B,C,D,D,Pahang 2025/Picture17.png
F4 Chp 10,radio,PasirGudang2025_Q17,A,B,C,D,A,Pasir Gudang 2025/Picture17.png
F4 Chp 10,radio,Selangor2025_Q17,A,B,C,D,A,Selangor 2025/Picture17.png
F4 Chp 10,radio,Kelantan2025_Q18,A,B,C,D,D,Kelantan 2025/Picture18.png
F4 Chp 10,radio,KualaLumpur2025_Q18,A,B,C,D,C,Kuala Lumpur 2025/Picture18.png
F4 Chp 10,radio,Melaka2025_Q18,A,B,C,D,C,Melaka 2025/Picture18.png
F4 Chp 10,radio,NegeriSembilan2025_Q18,A,B,C,D,C,Negeri Sembilan 2025/Picture18.png
F4 Chp 10,radio,Perak2025_Q18,A,B,C,D,D,Perak 2025/Picture18.png
F4 Chp 10,radio,Selangor2025_Q18,A,B,C,D,C,Selangor 2025/Picture18.png
F4 Chp 10,radio,Kedah2025_Q19,A,B,C,D,C,Kedah 2025/Picture19.png
F4 Chp 10,radio,Kedah2025_Q20,A,B,C,D,C,Kedah 2025/Picture20.png
F4 Chp 10,radio,Putrajaya2025_Q20,A,B,C,D,D,Putrajaya 2025/Picture20.png
F4 Chp 10,radio,Putrajaya2025_Q21,A,B,C,D,A,Putrajaya 2025/Picture21.png
F4 Chp 10,radio,Perlis2025_Q22,A,B,C,D,B,Perlis 2025/Picture22.png
