title,type,question,A,B,C,D,answer,image
F4 Chp 1,radio,Kedah2025_Q01,A,B,C,D,A,Kedah 2025/Picture1.png
F4 Chp 1,radio,Kelantan2025_Q01,A,B,C,D,A,Kelantan 2025/Picture1.png
F4 Chp 1,radio,KualaLumpur2025_Q01,A,B,C,D,A,Kuala Lumpur 2025/Picture1.png
F4 Chp 1,radio,Melaka2025_Q01,A,B,C,D,B,Melaka 2025/Picture1.png
F4 Chp 1,radio,Muar2025_Q01,A,B,C,D,B,Muar 2025/Picture1.png
F4 Chp 1,radio,NegeriSembilan2025_Q01,A,B,C,D,A,Negeri Sembilan 2025/Picture1.png
F4 Chp 1,radio,Pahang2025_Q01,A,B,C,D,B,Pahang 2025/Picture1.png
F4 Chp 1,radio,PasirGudang2025_Q01,A,B,C,D,B,Pasir Gudang 2025/Picture1.png
F4 Chp 1,radio,Perak2025_Q01,A,B,C,D,A,Perak 2025/Picture1.png
F4 Chp 1,radio,Perlis2025_Q01,A,B,C,D,A,Perlis 2025/Picture1.png
F4 Chp 1,radio,Putrajaya2025_Q01,A,B,C,D,A,Putrajaya 2025/Picture1.png
F4 Chp 1,radio,Selangor2025_Q01,A,B,C,D,B,Selangor 2025/Picture1.png
F4 Chp 1,radio,Kelantan2025_Q02,A,B,C,D,C,Kelantan 2025/Picture2.png
F4 Chp 1,radio,KualaLumpur2025_Q02,A,B,C,D,D,Kuala Lumpur 2025/Picture2.png
F4 Chp 1,radio,Pahang2025_Q02,A,B,C,D,D,Pahang 2025/Picture2.png
F4 Chp 1,radio,Perak2025_Q02,A,B,C,D,B,Perak 2025/Picture2.png
F4 Chp 1,radio,Perlis2025_Q02,A,B,C,D,D,Perlis 2025/Picture2.png
F4 Chp 1,radio,Putrajaya2025_Q02,A,B,C,D,A,Putrajaya 2025/Picture2.png
F4 Chp 1,radio,Selangor2025_Q02,A,B,C,D,A,Selangor 2025/Picture2.png
F4 Chp 1,radio,Putrajaya2025_Q03,A,B,C,D,A,Putrajaya 2025/Picture3.png
