title,type,question,A,B,C,D,answer,image
F4 Chp 7,radio,Muar2025_Q09,A,B,C,D,C,Muar 2025/Picture9.png
F4 Chp 7,radio,PasirGudang2025_Q09,A,B,C,D,B,Pasir Gudang 2025/Picture9.png
F4 Chp 7,radio,Muar2025_Q10,A,B,C,D,B,Muar 2025/Picture10.png
F4 Chp 7,radio,PasirGudang2025_Q10,A,B,C,D,A,Pasir Gudang 2025/Picture10.png
F4 Chp 7,radio,Kelantan2025_Q11,A,B,C,D,A,Kelantan 2025/Picture11.png
F4 Chp 7,radio,Melaka2025_Q11,A,B,C,D,B,Melaka 2025/Picture11.png
F4 Chp 7,radio,NegeriSembilan2025_Q11,A,B,C,D,B,Negeri Sembilan 2025/Picture11.png
F4 Chp 7,radio,Perak2025_Q11,A,B,C,D,B,Perak 2025/Picture11.png
F4 Chp 7,radio,Kelantan2025_Q12,A,B,C,D,C,Kelantan 2025/Picture12.png
F4 Chp 7,radio,Melaka2025_Q12,A,B,C,D,C,Melaka 2025/Picture12.png
F4 Chp 7,radio,NegeriSembilan2025_Q12,A,B,C,D,D,Negeri Sembilan 2025/Picture12.png
F4 Chp 7,radio,Pahang2025_Q12,A,B,C,D,A,Pahang 2025/Picture12.png
F4 Chp 7,radio,Perak2025_Q12,A,B,C,D,C,Perak 2025/Picture12.png
F4 Chp 7,radio,Kedah2025_Q13,A,B,C,D,D,Kedah 2025/Picture13.png
F4 Chp 7,radio,Kedah2025_Q14,A,B,C,D,C,Kedah 2025/Picture14.png
F4 Chp 7,radio,KualaLumpur2025_Q14,A,B,C,D,A,Kuala Lumpur 2025/Picture14.png
F4 Chp 7,radio,Perlis2025_Q14,A,B,C,D,B,Perlis 2025/Picture14.png
F4 Chp 7,radio,Putrajaya2025_Q14,A,B,C,D,C,Putrajaya 2025/Picture14.png
F4 Chp 7,radio,Selangor2025_Q14,A,B,C,D,D,Selangor 2025/Picture14.png
F4 Chp 7,radio,Perlis2025_Q15,A,B,C,D,D,Perlis 2025/Picture15.png
F4 Chp 7,radio,Putrajaya2025_Q15,A,B,C,D,B,Putrajaya 2025/Picture15.png
